# t (s)	mx ()	my ()	mz ()
3.480322839341085e-10	2.3045155e-10	7.7695095e-09	0.86140233
3.500072542160496e-10	-2.6337318e-10	7.242763e-09	0.8639725
3.5203159948578743e-10	-6.58433e-10	7.539057e-09	0.86642766
3.540065544954551e-10	-1.7119257e-09	7.506136e-09	0.8686875
3.560309003234219e-10	-2.3703588e-09	6.650173e-09	0.8708999
3.5800587522608523e-10	-2.436202e-09	6.551408e-09	0.87298566
3.60030219176654e-10	-1.9752988e-09	5.79421e-09	0.8750751
3.620051981881704e-10	-1.3827093e-09	5.9258967e-09	0.8770887
3.640295229477031e-10	-2.1399071e-09	6.847703e-09	0.87914824
3.6600450691381897e-10	-3.1604783e-09	6.847703e-09	0.88117254
3.6802886569216264e-10	-4.312736e-09	6.913546e-09	0.8832829
3.700038410625176e-10	-5.0040905e-09	6.3868e-09	0.8853954
3.720281878530523e-10	-5.6625233e-09	5.6625233e-09	0.88763714
3.740031655266907e-10	-5.9258967e-09	4.7407176e-09	0.8899203
3.7602753409394066e-10	-6.814781e-09	5.333307e-09	0.8923844
3.7800251811462454e-10	-7.5719795e-09	5.333307e-09	0.89493674
3.800268729380387e-10	-8.888845e-09	4.5431876e-09	0.89773697
3.820018598955381e-10	-9.613121e-09	3.9505976e-09	0.9006843
3.840262240771384e-10	-1.1193361e-08	3.555538e-09	0.9039673
3.8600121216031077e-10	-1.2510227e-08	1.9094557e-09	0.9074711
3.880255939588661e-10	-1.4156309e-08	-4.691335e-10	0.91142005
3.900005912225692e-10	-1.5143959e-08	-2.8312617e-09	0.91566837
3.920249728644281e-10	-1.6526668e-08	-6.0575833e-09	0.92046666
3.9404936276793724e-10	-1.777769e-08	-9.876494e-09	0.9257236
3.9602438952023996e-10	-1.8106906e-08	-1.4485526e-08	0.9312439
3.9804879858538577e-10	-1.7547238e-08	-2.0674795e-08	0.93712825
4.000238307089962e-10	-1.5275646e-08	-2.8049245e-08	0.94269735
4.0204825492529686e-10	-9.876494e-09	-3.674056e-08	0.9473979
4.0402331412969055e-10	-1.5802392e-09	-4.556356e-08	0.9494567
