# t (s)	mx ()	my ()	mz ()
2.2503782886052214e-10	-2.4888767e-08	-1.1456733e-08	0.8732174
2.260253126400798e-10	-2.4230333e-08	-1.27736e-08	0.87423897
2.270128009325871e-10	-2.4065725e-08	-1.3300346e-08	0.8752524
2.2800028576116895e-10	-2.35719e-08	-1.4287996e-08	0.87626016
2.2903713817354374e-10	-2.3012232e-08	-1.5670704e-08	0.877315
2.3002463156271897e-10	-2.2814703e-08	-1.659251e-08	0.8783191
2.3101212083058125e-10	-2.255133e-08	-1.7909377e-08	0.879325
2.3204898512312776e-10	-2.1399071e-08	-2.0148049e-08	0.88038564
2.3303647177444525e-10	-2.077356e-08	-2.2123348e-08	0.8814027
2.340239539015985e-10	-1.9621302e-08	-2.3308527e-08	0.8824286
2.3501144804590434e-10	-1.8666574e-08	-2.4493707e-08	0.8834658
2.360483075828551e-10	-1.738263e-08	-2.5613042e-08	0.8845698
2.3703579301949544e-10	-1.6230373e-08	-2.7061596e-08	0.8856379
2.3802328525140327e-10	-1.4880585e-08	-2.8246774e-08	0.88672477
2.3901076813202104e-10	-1.36624845e-08	-2.9267346e-08	0.8878332
2.400476275351281e-10	-1.27736e-08	-3.058421e-08	0.88902324
2.410351352070425e-10	-1.1555499e-08	-3.1670627e-08	0.8901847
2.420226075643425e-10	-1.0271554e-08	-3.2921648e-08	0.89137644
2.430101142469415e-10	-9.1522185e-09	-3.4501888e-08	0.8926021
2.440469822673098e-10	-7.242763e-09	-3.555538e-08	0.893929
2.4503447275458024e-10	-5.5966805e-09	-3.7662367e-08	0.8952349
2.460219628766128e-10	-3.654303e-09	-3.9242604e-08	0.89658606
2.4700945723663383e-10	-1.9094557e-09	-4.1217906e-08	0.8979866
2.480463190760401e-10	7.2427625e-10	-4.3193204e-08	0.8995152
2.49033830948683e-10	2.99587e-09	-4.4773444e-08	0.90103155
2.500213140619847e-10	5.9588183e-09	-4.648537e-08	0.90261203
2.510088213194212e-10	9.1522185e-09	-4.8197293e-08	0.9042623
2.520456815828943e-10	1.3168659e-08	-5.0831026e-08	0.9060759
2.5303317997012384e-10	1.758016e-08	-5.2540894e-08	0.9078868
2.540206851599479e-10	2.1958739e-08	-5.4386565e-08	0.9097851
2.5500818137685323e-10	2.7687106e-08	-5.5242527e-08	0.91177654
2.560450532593435e-10	3.3283786e-08	-5.669108e-08	0.9139742
2.570325625196386e-10	3.9440135e-08	-5.7744572e-08	0.91617364
2.5802005994768224e-10	4.66829e-08	-5.7415356e-08	0.9184812
2.5900756689135367e-10	5.451825e-08	-5.6822767e-08	0.92089885
2.600444482831664e-10	6.344002e-08	-5.5835116e-08	0.92355555
2.610319439759261e-10	7.2361786e-08	-5.3530602e-08	0.9261939
2.6201947004847775e-10	8.253458e-08	-4.9777533e-08	0.92892843
2.630069661437901e-10	9.2542756e-08	-4.5036817e-08	0.93174237
2.640438584414361e-10	1.04625e-07	-3.792574e-08	0.93475324
2.650313792755144e-10	1.1627926e-07	-2.9366111e-08	0.9376317
2.660188924105175e-10	1.2846027e-07	-1.856781e-08	0.940461
2.6700641375776693e-10	1.4008161e-07	-4.6419526e-09	0.9431558
2.6804330692415096e-10	1.5203217e-07	1.2905287e-08	0.94571036
2.690308220343675e-10	1.625671e-07	3.2477207e-08	0.9477083
2.7001834303873056e-10	1.713901e-07	5.491331e-08	0.9490521
2.710058725189454e-10	1.7764522e-07	8.1505775e-08	0.9494398
2.720427720462384e-10	1.802131e-07	1.1104472e-07	0.9483967
2.730302958297097e-10	1.778016e-07	1.4129972e-07	0.94554955
2.740178273045624e-10	1.6799918e-07	1.7297035e-07	0.94041973
2.750053609780494e-10	1.4901984e-07	2.0418007e-07	0.9326423
2.7604227422134895e-10	1.169377e-07	2.3430337e-07	0.92151684
2.7702979890749134e-10	7.585148e-08	2.5613042e-07	0.90844655
2.7801733056942155e-10	2.9892856e-08	2.6896987e-07	0.8938167
2.790048628078577e-10	-1.2246853e-08	2.7351305e-07	0.8787921
2.8004175621657367e-10	-4.9645845e-08	2.7545542e-07	0.86360365
2.8102929115645873e-10	-8.3489304e-08	2.7285463e-07	0.8500134
2.820168125155081e-10	-1.1812288e-07	2.6060778e-07	0.83719254
2.83004359939187e-10	-1.5170296e-07	2.3749678e-07	0.82502323
2.8404133423867406e-10	-1.8357112e-07	2.0266567e-07	0.8129036
2.850289762519999e-10	-2.0813066e-07	1.6263911e-07	0.80200833
2.8601663807182853e-10	-2.2548038e-07	1.1806526e-07	0.7917906
2.870043333303958e-10	-2.3423753e-07	7.2164255e-08	0.78229815
2.880413631819318e-10	-2.3502766e-07	2.6469005e-08	0.77315646
2.890288403383273e-10	-2.2762028e-07	-1.3300346e-08	0.76526517
2.900162488601656e-10	-2.1370677e-07	-4.793392e-08	0.7581835
2.910036360904006e-10	-1.9459164e-07	-7.61807e-08	0.751917
2.92040444573133e-10	-1.7056706e-07	-9.902832e-08	0.7462053
2.9302791331183024e-10	-1.4569476e-07	-1.1397475e-07	0.74156296
2.940153946438718e-10	-1.2082245e-07	-1.2328334e-07	0.7376546
2.950028985054372e-10	-9.601599e-08	-1.2701172e-07	0.7344379
2.960397720847282e-10	-7.16087e-08	-1.2698291e-07	0.73176986
2.970272739618846e-10	-5.0221974e-08	-1.2339034e-07	0.7298792
2.980147598396542e-10	-3.1884618e-08	-1.17727815e-07	0.7285943
2.9900224382330526e-10	-1.5917617e-08	-1.0982662e-07	0.7278757
3.000391006841778e-10	-2.0740638e-09	-1.00542714e-07	0.72767687
3.0102657752473947e-10	8.312716e-09	-9.086375e-08	0.72796154
3.0201407535538117e-10	1.5522557e-08	-8.204075e-08	0.72865885
3.030015568525493e-10	2.0888786e-08	-7.348112e-08	0.72972804
3.0403842704648095e-10	2.4872305e-08	-6.5382395e-08	0.73121715
3.0502591878273575e-10	2.7637723e-08	-5.833716e-08	0.73295957
3.0601341781602356e-10	2.9415492e-08	-5.2016205e-08	0.7349985
3.070009260877288e-10	3.0485445e-08	-4.6102652e-08	0.7373155
3.080378125904257e-10	3.1785852e-08	-4.1020375e-08	0.7400255
3.090253178988957e-10	3.2296136e-08	-3.6625334e-08	0.74284726
3.100128338941721e-10	3.3283786e-08	-3.251013e-08	0.7458795
3.110003475195682e-10	3.331671e-08	-2.8641834e-08	0.7490968
3.1203724207053637e-10	3.3728227e-08	-2.4625393e-08	0.75264734
3.1302475626307e-10	3.3678848e-08	-2.1300307e-08	0.75616837
3.140122806572479e-10	3.3415475e-08	-1.7810612e-08	0.75980365
3.150491567586608e-10	3.2855805e-08	-1.4024622e-08	0.7637224
3.1603668178076825e-10	3.1835235e-08	-1.12921255e-08	0.7675338
3.1702419191975236e-10	3.0617134e-08	-8.526707e-09	0.7714062
3.1801171040305646e-10	2.9300267e-08	-6.0246617e-09	0.7753252
3.190485977451788e-10	2.7489577e-08	-4.213971e-09	0.7794748
3.2003610609183155e-10	2.5975181e-08	-2.2386721e-09	0.78344524
3.210236172820853e-10	2.4403173e-08	-9.3003655e-10	0.7874197
3.2201113401108453e-10	2.2715938e-08	3.7036854e-10	0.7913833
3.2304801505600233e-10	2.0872326e-08	1.3827093e-09	0.79551816
3.240355289154409e-10	1.8929947e-08	2.8518379e-09	0.79941493
3.2502303416992514e-10	1.6329137e-08	3.7036854e-09	0.8032569
3.2601053787711424e-10	1.4222152e-08	4.0493626e-09	0.80703044
3.2704742551111436e-10	1.1456733e-08	4.016441e-09	0.81090444
3.280349225711009e-10	9.514356e-09	3.934137e-09	0.81449723
3.29022437057341e-10	7.1769195e-09	3.6378422e-09	0.81798476
3.300099354778578e-10	5.3991505e-09	3.432082e-09	0.8213575
3.3104681381544323e-10	2.9629483e-09	2.4032802e-09	0.8247668
3.320343127782063e-10	1.4156308e-09	1.1851794e-09	0.82788193
3.3302180457468847e-10	9.876495e-11	2.9629485e-10	0.8308639
3.340093056351364e-10	-1.2016401e-09	-1.1522577e-10	0.83371025
3.3504616477927153e-10	-1.9094557e-09	-9.547279e-10	0.8365522
3.3603366838008815e-10	-3.473234e-09	-2.353898e-09	0.8391201
3.3702115311916336e-10	-3.917676e-09	-4.3456576e-09	0.841555
3.380086462758354e-10	-4.432077e-09	-6.18927e-09	0.843861
3.3904550814412247e-10	-3.9505976e-09	-7.111076e-09	0.84614867
3.400329973883768e-10	-3.8189114e-09	-7.506136e-09	0.8482064
3.4102047457411833e-10	-3.5884598e-09	-8.164569e-09	0.85015273
3.420079714418201e-10	-3.753068e-09	-9.613121e-09	0.85199475
3.4304481472621974e-10	-3.2263217e-09	-1.0271554e-08	0.8538247
3.440323016247597e-10	-2.5020452e-09	-1.0798301e-08	0.8554759
3.450197788673079e-10	-1.8106907e-09	-1.0798301e-08	0.85704535
3.4600726427081914e-10	-1.4156308e-09	-1.1917637e-08	0.8585405
