# t (s)	mx ()	my ()	mz ()
2.037514977495859e-09	-3.7859897e-09	4.8065605e-09	0.89367133
2.0400329974699727e-09	-4.2798143e-09	4.757178e-09	0.89621294
2.042501653262931e-09	-4.938247e-09	5.168699e-09	0.89898384
2.0450196940396185e-09	-6.551408e-09	5.086395e-09	0.9021524
2.0475377421469394e-09	-8.625472e-09	4.872404e-09	0.90573055
2.050006432898661e-09	-1.1028752e-08	4.016441e-09	0.9096984
2.0525244927096164e-09	-1.4090466e-08	2.1069855e-09	0.9142566
2.0550425650267573e-09	-1.6658355e-08	-9.218062e-10	0.91930187
2.0575112896798915e-09	-1.9292086e-08	-3.9505976e-09	0.9245155
2.060029401329181e-09	-2.3868195e-08	-9.3497485e-09	0.92947483
2.0625475345271744e-09	-2.7654185e-08	-1.8699497e-08	0.932522
2.0650162991574256e-09	-2.877352e-08	-3.1078038e-08	0.93048644
2.0675344587585307e-09	-2.316861e-08	-4.6090307e-08	0.9179856
2.070003252939354e-09	-6.6995556e-09	-5.833716e-08	0.89200693
2.072521430997712e-09	1.2246853e-08	-6.663342e-08	0.8580143
2.0750396267282808e-09	3.3843456e-08	-6.778568e-08	0.8238869
2.0775085922069658e-09	5.5044996e-08	-4.9119098e-08	0.79082817
2.080027233688005e-09	6.42466e-08	-1.9818833e-08	0.759142
2.0825456857469897e-09	6.1612866e-08	7.242763e-09	0.7315447
2.085014179501816e-09	4.9612925e-08	2.4855845e-08	0.7097018
2.087532158924721e-09	3.4600653e-08	3.3580083e-08	0.6930619
2.0900008221578747e-09	1.9423773e-08	3.4172672e-08	0.6819016
2.092518822350026e-09	7.802431e-09	2.9629483e-08	0.67538184
2.0950368024591633e-09	6.58433e-10	2.4098647e-08	0.6730065
2.0975054460416623e-09	-2.732497e-09	1.9357929e-08	0.67385155
2.1000234992274247e-09	-3.4073906e-09	1.4353839e-08	0.6774106
2.1025415874076332e-09	-3.2263217e-09	1.1456733e-08	0.6833011
2.105010332158159e-09	-3.7859897e-09	9.481435e-09	0.6909116
2.107528446051494e-09	-4.493805e-09	6.3209566e-09	0.70010185
2.110046563703493e-09	-4.1481276e-09	4.5431876e-09	0.71036935
2.1125152895870255e-09	-3.6872247e-09	2.9300267e-09	0.721218
2.115033391569547e-09	-1.876534e-09	1.7119257e-09	0.7328611
2.1175021187017124e-09	-3.6213813e-10	1.1851794e-09	0.74463516
2.1200202147759223e-09	2.3045155e-10	2.3045155e-09	0.7567994
2.122538314456605e-09	0	2.2386721e-09	0.76890945
2.1250070191709457e-09	-3.950598e-10	2.814801e-09	0.78053075
2.127525100121893e-09	3.6213813e-10	2.1728288e-09	0.7919278
2.130043156954367e-09	1.218101e-09	1.3827093e-09	0.8026624
2.1325118395877076e-09	2.0411421e-09	1.958838e-09	0.8123591
2.1350298749254638e-09	2.8312617e-09	2.275709e-09	0.8212512
2.137547910983147e-09	3.555538e-09	3.4156211e-09	0.8290399
2.140016553715597e-09	4.4773443e-09	3.4238514e-09	0.835589
2.142534542737237e-09	4.5431876e-09	4.213971e-09	0.84122294
2.1450031744999326e-09	4.510266e-09	4.7407176e-09	0.8458381
2.1475211470793444e-09	4.5431876e-09	4.6748743e-09	0.8497681
2.1500391179964027e-09	4.609031e-09	5.135777e-09	0.85306627
2.152507726389289e-09	4.411501e-09	6.0575833e-09	0.8558203
2.155025695646456e-09	3.4238514e-09	6.4526433e-09	0.8582537
2.1575436586381693e-09	3.0287917e-09	7.4402924e-09	0.86039853
2.160012246370764e-09	2.0740638e-09	6.650173e-09	0.8622892
2.162530212447032e-09	1.2510226e-09	6.716016e-09	0.8640541
2.1650481912087848e-09	8.888845e-10	6.4526433e-09	0.86569446
2.1675167777118146e-09	8.230412e-10	6.3209566e-09	0.86721224
2.170034750211721e-09	2.6337318e-10	6.4526433e-09	0.8686923
2.1725033455725012e-09	6.5843296e-11	5.8600533e-09	0.8700952
2.1750213304117276e-09	4.609031e-10	5.9258967e-09	0.87149304
2.1775393219085792e-09	6.5843296e-11	5.9258967e-09	0.8728711
2.1800079291002995e-09	-9.218062e-10	5.9258967e-09	0.87421477
2.18252591210568e-09	-1.1522577e-09	5.79421e-09	0.8755893
2.18504389941989e-09	-1.4156308e-09	5.6625233e-09	0.87697864
2.187512519661747e-09	-1.2510226e-09	5.99174e-09	0.87836576
2.1900305107554977e-09	-1.1851794e-09	5.9258967e-09	0.87981796
2.1925485113222424e-09	-1.876534e-09	6.5184866e-09	0.88132024
2.195017141562487e-09	-2.3703588e-09	6.5843295e-09	0.8828553
2.1975351406198942e-09	-3.456773e-09	6.650173e-09	0.88449997
2.2000037608781805e-09	-4.3456576e-09	5.7283667e-09	0.88620734
2.2025217707097935e-09	-4.707796e-09	5.333307e-09	0.88806707
2.2050397937548513e-09	-5.135777e-09	5.2016205e-09	0.8900714
2.207508429707859e-09	-5.464994e-09	4.872404e-09	0.8922063
2.210026464886174e-09	-6.0575833e-09	4.6748743e-09	0.89459366
2.212544496860076e-09	-7.242763e-09	4.032902e-09	0.89723694
2.2150131602048383e-09	-8.559629e-09	2.897105e-09	0.9001278
2.2175311992653965e-09	-1.0534928e-08	2.3209763e-09	0.9034421
2.220049241191816e-09	-1.2608991e-08	3.2715888e-10	0.907191
2.2225179230793417e-09	-1.5539019e-08	-1.777769e-09	0.9113459
2.2250359913339695e-09	-1.817275e-08	-5.530837e-09	0.91609645
2.2275047031753026e-09	-1.9654225e-08	-1.0798301e-08	0.9211805
2.2300228022734494e-09	-2.2287956e-08	-1.8436124e-08	0.9264727
2.2325409198751464e-09	-2.215627e-08	-2.913566e-08	0.9309702
2.2350096737156276e-09	-1.9226242e-08	-4.213971e-08	0.9325927
2.237527826952962e-09	-1.10534435e-08	-5.688861e-08	0.927351
2.2400459947804187e-09	7.045233e-09	-6.78186e-08	0.9095826
2.2425148008736953e-09	3.4040983e-08	-6.860871e-08	0.8795191
2.2450329835236394e-09	5.846885e-08	-6.78186e-08	0.8451878
2.247501811768113e-09	8.0328824e-08	-4.931663e-08	0.8118124
2.2500202729386677e-09	8.7769116e-08	-1.2395001e-08	0.7785908
2.2525389477221533e-09	7.782266e-08	2.5316748e-08	0.74822927
2.255007735489028e-09	5.6855686e-08	4.810676e-08	0.7229954
2.257525619081961e-09	3.3217944e-08	5.6493548e-08	0.7028132
2.260043635613823e-09	1.2049323e-08	5.2674636e-08	0.6882117
2.2625122727209857e-09	-2.3374371e-09	4.3851635e-08	0.6789121
2.265030257005441e-09	-1.0271554e-08	3.1341408e-08	0.6740587
2.267548249210063e-09	-1.2839443e-08	2.1333229e-08	0.672994
2.2700169175185573e-09	-1.2098706e-08	1.4353839e-08	0.67488736
2.2725350010814052e-09	-1.078184e-08	1.0139868e-08	0.6793678
2.275003724173687e-09	-9.415592e-09	7.242763e-09	0.6858723
2.277521838727414e-09	-8.7571586e-09	4.609031e-09	0.6942094
2.280039946855919e-09	-7.3744495e-09	2.7654186e-09	0.7038406
2.2825086764974515e-09	-6.4361823e-09	1.3168659e-10	0.7142224
2.2850267986897063e-09	-4.7407176e-09	-8.230412e-10	0.7255254
2.2875449207851194e-09	-2.436202e-09	-1.9629534e-09	0.73733205
2.2900136347440407e-09	-1.1851794e-09	-7.901196e-10	0.74918795
2.2925317297504522e-09	-9.876495e-11	4.609031e-10	0.7613563
2.2950004404581364e-09	4.609031e-10	1.3827093e-09	0.77315927
2.2975185276843554e-09	4.938247e-10	1.218101e-09	0.78486776
2.3000365983367693e-09	1.3991701e-09	2.0411421e-09	0.7960399
2.3025052865064346e-09	1.9752988e-09	2.0637758e-09	0.8062794
2.305023340936966e-09	2.2057505e-09	3.0185037e-09	0.8158172
2.307541373215296e-09	2.1728288e-09	4.135782e-09	0.82430285
2.310010023353147e-09	2.6008102e-09	4.4444226e-09	0.83153546
2.3125280310370485e-09	3.0287917e-09	5.1028555e-09	0.8378192
2.3150460352312503e-09	2.897105e-09	5.6625233e-09	0.84308624
2.317514641634978e-09	2.8641833e-09	6.3868e-09	0.84739494
2.3200326141165703e-09	2.0740638e-09	7.012311e-09	0.8510705
2.322501222754923e-09	1.5143958e-09	6.9793895e-09	0.85411274
2.3250191960753056e-09	1.0864144e-09	6.7818595e-09	0.8567716
2.327537157741498e-09	8.5596286e-10	6.2551133e-09	0.8590873
2.3300057457652685e-09	1.0534927e-09	7.0781545e-09	0.8611049
2.3325237052674564e-09	6.748938e-10	6.847703e-09	0.8629678
2.335041673578711e-09	4.938247e-10	6.716016e-09	0.8646818
2.3375102722136055e-09	1.3168659e-10	6.7818595e-09	0.86625344
2.3400282474008704e-09	-6.255113e-10	6.3209566e-09	0.86777395
2.3425462221713103e-09	-1.1522577e-09	5.8600533e-09	0.8692334
2.345014820639491e-09	-1.7448474e-09	6.2551133e-09	0.87062234
2.3475327996611874e-09	-2.1728288e-09	5.135777e-09	0.8720111
2.3500014089508118e-09	-2.3045155e-09	5.0040905e-09	0.87335825
2.3525193907797327e-09	-1.9094557e-09	4.2798143e-09	0.874729
